f_kpi_id;d_kpi_id;d_target_id;d_level0_id;d_level1_id;d_level2_id;d_level3_id;d_level4_id;Numerator;Denominator;d_date_id
2432;5;1;1;1;2;3;1;2049031;2293067;20190807
2433;5;1;1;1;2;3;1;2757985;2041596;20190907
2434;5;1;1;1;2;3;1;2270234;2542408;20191007
2435;5;1;1;1;2;3;1;2510061;2155098;20191107
2436;5;1;1;1;2;3;1;2765242;2878701;20191207
2437;5;1;1;1;1;5;1;2326498;2071150;20190107
2438;5;1;1;1;1;5;1;2905014;2131463;20190207
2439;5;1;1;1;1;5;1;2277400;2780397;20190307
2440;5;1;1;1;1;5;1;2319707;2858749;20190407
2441;5;1;1;1;1;5;1;2417223;2562759;20190507
2442;5;1;1;1;1;5;1;2331413;2742989;20190607
2443;5;1;1;1;1;5;1;2809697;2311420;20190707
2444;5;1;1;1;1;5;1;2111867;2777630;20190807
2445;5;1;1;1;1;5;1;2257211;2118921;20190907
2446;5;1;1;1;1;5;1;2317777;2421001;20191007
2447;5;1;1;1;1;5;1;2444714;2476709;20191107
2448;5;1;1;1;1;5;1;2623151;2596862;20191207
2449;5;1;1;1;3;4;1;2482808;2151382;20190107
2450;5;1;1;1;3;4;1;2659744;2560953;20190207
2451;5;1;1;1;3;4;1;2537763;2243640;20190307
2452;5;1;1;1;3;4;1;2385724;2767163;20190407
2453;5;1;1;1;3;4;1;2890724;2092009;20190507
2454;5;1;1;1;3;4;1;2404244;2374680;20190607
2455;5;1;1;1;3;4;1;2806769;2659725;20190707
2456;5;1;1;1;3;4;1;2052657;2524933;20190807
2457;5;1;1;1;3;4;1;2463692;2549761;20190907
2458;5;1;1;1;3;4;1;2782223;2740625;20191007
2459;5;1;1;1;3;4;1;2285281;2933277;20191107
2460;5;1;1;1;3;4;1;2113658;2040642;20191207
2461;6;1;1;1;1;1;1;2488346;2315252;20190107
2462;6;1;1;1;1;1;1;2456116;2215669;20190207
2463;6;1;1;1;1;1;1;2467633;2449401;20190307
2464;6;1;1;1;1;1;1;2146184;2914270;20190407
2465;6;1;1;1;1;1;1;2495064;2798229;20190507
2466;6;1;1;1;1;1;1;2707000;2523672;20190607
2467;6;1;1;1;1;1;1;2905451;2383058;20190707
2468;6;1;1;1;1;1;1;2546260;2689768;20190807
2469;6;1;1;1;1;1;1;2111437;2282609;20190907
2470;6;1;1;1;1;1;1;2248312;2083884;20191007
2471;6;1;1;1;1;1;1;2285470;2292238;20191107
2472;6;1;1;1;1;1;1;2537230;2213595;20191207
2473;6;1;1;1;1;2;1;2512362;2196019;20190107
2474;6;1;1;1;1;2;1;2727025;2746693;20190207
2475;6;1;1;1;1;2;1;2349474;2741109;20190307
2476;6;1;1;1;1;2;1;2306888;2314707;20190407
2477;6;1;1;1;1;2;1;2367466;2446967;20190507
2478;6;1;1;1;1;2;1;2718311;2833627;20190607
2479;6;1;1;1;1;2;1;2563603;2309271;20190707
2480;6;1;1;1;1;2;1;2081820;2123167;20190807
2481;6;1;1;1;1;2;1;2824796;2109315;20190907
2482;6;1;1;1;1;2;1;2746621;2833035;20191007
2483;6;1;1;1;1;2;1;2286566;2639595;20191107
2484;6;1;1;1;1;2;1;2625305;2310126;20191207
2485;6;1;1;1;2;3;1;2828626;2589279;20190107
2486;6;1;1;1;2;3;1;2733045;2415099;20190207
2487;6;1;1;1;2;3;1;2108831;2381260;20190307
2488;6;1;1;1;2;3;1;2567327;2742306;20190407
2489;6;1;1;1;2;3;1;2811695;2356218;20190507
2490;6;1;1;1;2;3;1;2663797;2586587;20190607
2491;6;1;1;1;2;3;1;2200466;2883036;20190707
2492;6;1;1;1;2;3;1;2222724;2402942;20190807
2493;6;1;1;1;2;3;1;2915339;2594382;20190907
2494;6;1;1;1;2;3;1;2909777;2831394;20191007
2495;6;1;1;1;2;3;1;2602142;2923965;20191107
2496;6;1;1;1;2;3;1;2895264;2056276;20191207
2497;6;1;1;1;1;5;1;2610575;2693934;20190107
2498;6;1;1;1;1;5;1;2456028;2722370;20190207
2499;6;1;1;1;1;5;1;2730902;2554381;20190307
2500;6;1;1;1;1;5;1;2491398;2348895;20190407
2501;6;1;1;1;1;5;1;2864961;2170691;20190507
2502;6;1;1;1;1;5;1;2687053;2884731;20190607
2503;6;1;1;1;1;5;1;2664811;2922321;20190707
2504;6;1;1;1;1;5;1;2410034;2565433;20190807
2505;6;1;1;1;1;5;1;2930937;2375863;20190907
2506;6;1;1;1;1;5;1;2041121;2194235;20191007
2507;6;1;1;1;1;5;1;2891590;2085512;20191107
2508;6;1;1;1;1;5;1;2441512;2180840;20191207
2509;6;1;1;1;3;4;1;2809849;2920189;20190107
2510;6;1;1;1;3;4;1;2618879;2103045;20190207
2511;6;1;1;1;3;4;1;2702137;2518307;20190307
2512;6;1;1;1;3;4;1;2367915;2832994;20190407
2513;6;1;1;1;3;4;1;2883440;2233214;20190507
2514;6;1;1;1;3;4;1;2417718;2369958;20190607
2515;6;1;1;1;3;4;1;2146118;2081251;20190707
2516;6;1;1;1;3;4;1;2523910;2518001;20190807
2517;6;1;1;1;3;4;1;2774943;2255027;20190907
2518;6;1;1;1;3;4;1;2473921;2930531;20191007
2519;6;1;1;1;3;4;1;2608292;2404697;20191107
2520;6;1;1;1;3;4;1;2567289;2687355;20191207
